package_name,download_count
geophotos,198
interlegis-portalmodelo-transparency,197
odoo13-addon-fieldservice-geoengine,197
geotechnicalprofile,197
geolibdpp,197
geodex,197
mlgeo,197
george-nester,197
django-geohashing,197
geocommit,196
kregistrar,196
geoclaw-landspill,195
geoarea,195
geospacepy,195
geomancer,195
braingraphgeo,194
django-2gis-maps,194
geohashcx,194
x7-geom,194
geometric-calibration,194
geodn,193
geoip2nation,193
pygeocode,193
osgeo-manager,193
flowws-keras-geometry,192
gissip,192
igeopenal,192
geoffrey,192
aio-geojson-usgs-earthquakes,191
geocsvlib,191
graphsurgeon,190
odoo11-addons-oca-geospatial,189
python-lambda-logistics,189
cnspy-spatial-csv-formats,189
pgeorest,189
geomate,188
collective-geo-behaviour,188
tom-registration,187
spatial-sites,187
gistsync,187
postgresql-deepgeo,187
insynsregistret,187
aegis-data,186
gpx2spatialite,186
geofuns,186
tortoise-gis,185
django-smart-autoregister,185
geots2img,184
printipigeon,183
geoviz,183
odoo8-addon-geoengine-project,183
geojsontools,183
de-bundestag-lobbyregister,183
pygeojson,183
get-gisty,182
cc410-restaurant-register,182
phygeograph,182
odoo12-addon-l10n-it-vat-registries-split-payment,182
boosting-logistic-model,182
odoo9-addon-l10n-it-base-location-geonames-import,182
geodjango-tigerleaflet,181
geoweather,181
safe-geonode,181
geoffrey-pylint,181
blogist,181
geoplots,180
docker-registry-driver-elliptics,180
dagmc-geometry-slice-plotter,180
coordinate-geometry,180
jpgis-dem,179
cleanup-dungeondraft-asset-packs,178
odoo9-addons-oca-geospatial,178
geokey-airquality,177
geocli,177
flask-pigeon,177
ckanext-georchestra,177
geo2kml,177
qgis2to3,177
geometryyls,176
local-geocode,176
odoo11-addon-event-registration-mass-mailing,176
odoo9-addons-oca-stock-logistics-reporting,175
hiegeo,174
odoo14-addons-oca-stock-logistics-transport,174
ams-register-calculator,174
core-user-registration-app,174
ipgeolocation,173
collective-geo-opensearch,173
collective-geo-flexitopic,172
geompreds,172
odoo8-addons-oca-stock-logistics-reporting,172
sqlalchemy-geonames,172
bpsgeodb,172
gisaid,172
cxc-gis,172
pygeopkg,171
geotolkparser,171
opengl-registry,171
geotopy,170
dockerregistrypythonclient,170
gistit,170
python-geoip-geolite2-coex,169
geo-calculator,168
geographiclib-cython-bindings,168
geospatial-learn,168
neathgeohash,166
wsgistate,166
geomove,166
pyspatialite,166
django-geoaware,166
scraper-legistar,165
geomapfm,165
odoo13-addon-event-registration-multi-qty,165
celery-geolocator,164
proso-geography-data,164
uzsoato-registry,164
pygeons,163
wsgistraw,163
atomiccontributions-jageo,163
odoo11-addon-event-registration-cancel-reason,163
wsgiserialize,162
coordinate-geomentry,162
d7-lf-api-geopopos,162
r-geocode,162
younggis,161
geobricksdownloader,161
p01-geo,161
arcgis-layout-manager,161
georgeiswinner,161
zgeo-geographer,160
meltinggeos,160
nx-spatial,160
geotrans,160
convexgeometry,160
docker-registry-util,159
lektor-leaflet-geojson,159
m3-registry,159
django-geoadmin,159
django-registration-with-email,159
django-geoaxis,159
geom3d,159
geog0111,158
geosparql-dggs,158
odoo13-addon-event-session-registration-multi-qty,158
geometric-primitives,158
dankdungeon,158
dreipol-django-fagungis,157
errorgeopy,157
ncp-geolocation,156
odoo8-addon-l10n-fr-base-location-geonames-import,156
djangorestframework-registration,156
docker-registry-driver-swift,156
geoza,155
django-ph-geography,155
osgeo-utils,155
qgis-plugin-tools,155
tid-logistic-regression-model,155
geoformalchemy2,155
odoo8-addon-base-location-geonames-import,155
geoapify4us,155
geographnet,154
odoo11-addon-event-registration-partner-unique,154
georgesngandeu-hello,154
gis-py-distance,154
planegeometry,153
geomap,153
geocon,153
mca-company-registry-utils,153
geokey-cartodb,152
hexgridgeo-py,152
django-admin-autoregister,152
odoo9-addon-l10n-fr-base-location-geonames-import,152
flask-geokit,152
geometry-blender,151
pygeodb,151
tzgeo,150
geometry-app-beta,150
darbiadev-manageorders,150
geo-heatmap,150
ladybug-geojson,150
django-geowidgets,150
pygeoapi-mssql-provider,150
geox-statistics,150
geometry-app,150
qgis-plugin-repo,150
geograph,149
odoo8-addons-oca-stock-logistics-tracking,149
tiddlywebplugins-geofilters,149
geographic-line-of-sight,148
logistic-module,148
sphinx-osgeocn-theme,148
geometrydashapi,147
protopigeon,147
pyedgeon,147
odoo8-addons-oca-geospatial,146
geombase,146
pygeoyandex,145
pygeosolve,145
torch-gists,145
akiokio-django-geoposition,145
pygeom2d,145
geo-tools-py,144
pyborgeous,144
django-geoip-redirection,143
torchvggish,143
dictregister,143
shape-registration,143
geoh,143
djangocms-geoplaceholder,142
gist-description,142
odoo14-addon-product-logistics-uom,142
odoo12-addon-base-geoengine-demo,142
txserviceregistry,142
odoo8-addons-oca-stock-logistics-transport,141
logiskip,141
music-geometry-eval,140
metadata-registry-interface-specifications,140
geocoding-api-extract,140
odoo14-addon-event-registration-cancel-reason,140
pigeons,140
geok,140
decorated-registry,140
geometric2dr,140
geotools,139
multivar-hypergeom,138
django-registration-invite,138
py-registry,138
register-it,138
gismeteopy,138
pigeoo,137
pretix-public-registrations,137
lmgeo,137
zgeo-atom,137
tfkerassurgeon,137
nester-logistex,137
paddlespatial,136
adrians-geotools,136
geokrety-api-models,136
django-registration-me,136
django-geodata,136
acmsgeolocation,136
geolucidate,136
qgisstepui,135
odoo10-addon-geoengine-partner,135
udata-geoplatform,135
register-apps,135
cob-arcgis-geocoder,135
geoprobe,135
homingpigeon,134
geolibs-aiohttp-apispec,134
digisim,134
geom8ry,133
osf-pigeon,133
bayes-logistic,133
docker-registry-driver-alioss,132
pypigeonhole-config,131
geomath,131
odoo10-addon-event-registration-multi-qty,131
rgbgeotif,131
odoo-addon-event-registration-qr-code,131
interlegis-intranetmodelo-departments,131
geostatsmodels,131
geoclassy,131
gislite,131
virtualecologist,130
penguin-logistics,130
flask-registry,130
domaingistry,130
geofactory,130
idq-geo,130
polygeohash,130
odoo9-addon-geoengine-maplausanne,129
geometry-utils,129
django-geonames-address,129
geotrimesh,129
uw-highp-geophysics-tools,129
art-of-geometry,129
geonode-qgis-server,128
qgispluginreleaser,128
odoo13-addons-oca-stock-logistics-transport,128
odoo14-addon-event-sale-registration-multi-qty,128
geo-places,128
aegis-sim,128
statick-rosm-registry,128
geo-street-talk,128
pengeomgen,128
gissue,127
netatmo-geopy,127
odoo10-addon-l10n-it-base-location-geonames-import,127
geomodel,127
jageocoder-converter,126
openlegis-recipe-sagl,126
george-lucas,126
geonames-rdf,126
odoo14-addon-event-session-registration-multi-qty,126
py-configs-registry,125
census-geocoder,125
geogotchi,125
docker-registry-driver-oss,125
nekbot-plugins-geo,125
dash-arcgis,125
rsgis,125
docker-registry-driver-sinastorage,124
geocelery,124
shape2geosparql,124
multi-label-pigeon,124
interlegis-recipe-sapl,124
pgsql2gist,124
pyrossgeo,123
odoo11-addon-crm-lead-to-event-registration,123
geogrids,123
gottengeography,123
ggeocode,123
geoffrey-radon,122
geodemo-fm,122
d9t-gis,122
crose26-geodemo,122
geousage,122
aliyun-python-sdk-aegis,121
ir-jageo,121
rpm-confluent-schemaregistry,121
geoffrey-todo,121
swampy-spatial-datacube,121
geopurify,121
flask-oidc-neogeo,121
geo-frac-analysis,120
collective-portlet-geo,120
geonode-arcrest,120
fh-django-registrations,119
geometry-dash-api,119
roax-postgis,118
django-geocoder,118
geoedemo,118
odoo11-addon-sm-member-geolocation,118
oidc-register,118
genialbiologists,118
type-registry,117
twtxt-registry-client,117
fastgeo,117
txgeocodio,116
registrycleaner,116
odoo13-addon-mass-mailing-event-registration-exclude,116
docker-registry-cleaner,116
geoddb,116
geo-prof,116
geometric-algebra-attention,116
sbpgeologyheron,116
registrasion,115
collective-tiles-githubgist,115
landsat-cogeo-mosaic,115
aio-geojson-nsw-transport-incidents,114
deathdungeon-jankycoder,114
spatialheterogeneityanalysis,114
mixologist,114
geobricksmetadatamanager,114
zato-connection-registry,114
csirtg-geo,113
zgeo-spatialindex,113
codingpiratesdungeon,113
geoextract,113
gocept-registration,113
oaas-registry-api,112
ynd-geosoft-demo,112
geojoin,112
gist-delete,112
odoo13-addon-geoengine-partner,112
cognitivegeo,111
django-graphene-gis-extension,111
datamountaineer-schemaregistry,111
nngeometry,111
osmgeocoder,111
aics-tf-registration,111
wu-aut-register-script,110
gists-id,110
afrigis,110
odoo12-addon-event-session-registration-multi-qty,110
dogeon,110
cfgeom,109
collective-geo-fastkml,109
geolab,109
logistics,109
geotrigger-python,109
zgeo-kml,109
zgeo-wfs,108
odoo12-addon-event-sale-registration-multi-qty,108
geolocation,108
gist-id,108
geo-python,108
odoo12-addon-mass-mailing-event-registration-exclude,108
nepal-company-registrar,108
zgeo-plone-kml,108
pythonloginandregister,108
aegisblade,108
geolite2utils,108
isdc-geonode-client,108
isdc-geodb,107
geodesic-chenhan,107
fds-sdk-factsetgeorev,107
aegis-model,107
zgeo-plone-atom,107
geotool,107
libgeosuitesnd,106
gist-recreate,106
gist-exec,106
odoo13-addon-test-base-geoengine,106
anc08june2020geog489l2,106
aidungeon,105
mommy-spatial-generators,105
odoo13-addon-event-registration-cancel-reason,105
legiscrape,105
geoparallel,105
georeverse,105
powerpigeon,104
qgis-plugins-xml,104
girder-geo-heatmap,104
odoo8-addon-logistic-order-multicurrency,104
django-maploom-registry,104
airflow-arcgis-plugin,104
geobootstrap,104
docker-registry-purger,104
geoassembler,104
changeoffice,103
geo-sampling,103
bgeo-catasto,103
prefect-geopandas-serializer,103
girder-geospatial-raster,103
odoo8-addon-logistic-requisition,103
pymrgeo,103
interlegis-portalmodelo-api,103
geocircle,103
odoo8-addon-logistic-order-requisition-donation,103
girder-geospatial-vector,103
girder-geospatial-grid,103
dj-geocoding,103
postgis-toolkit,102
odoo8-addon-logistic-requisition-donation,102
odoo8-addon-event-registration-mass-mailing,102
georich,102
nyc-intersection-geocoder,102
odoo12-addon-geoengine-swisstopo,102
geo-stars,102
cherrypy-cgiserver,102
docker-register,102
timi-geodesic,102
ggeocoder,102
odoo8-addon-logistic-requisition-multicurrency,101
salt-geo,101
imposm-geocoder,101
odoo8-addon-logistic-consignee,101
django-geo-timezones,101
odoo8-addon-logistic-order,100
registry-cli-apatsev,100
libgeosuiteprv,100
odoo9-addon-event-registration-mass-mailing,100
geomark,100
geokit,100
django-appregister,100
togeojsontiles,100
jicgeometry,100
openregister-entry,99
golangish,99
simplegistyc,99
igist,99
django-registration-paypal,99
config-registry,99
django-registrable-choices,99
odoo8-addon-logistic-order-donation,99
geotagger,99
tiddlywebplugins-register,99
spatial-kde,99
odoo9-addon-crm-event-registration-partner-unique,99
odoo11-addon-test-base-geoengine,99
django-geosimple,99
ng-app-registry,98
geodjango-tigerline,98
docker-registry-driver-ufile,98
gisty,98
odoo8-addon-logistic-budget,98
pgeotrmm,98
gisgroup-statbank,97
geoffsmodule,97
geordi,97
pigeonking,97
docker-registry-admin,97
geobook,97
collagist,96
cherrypy-wsgiserver,96
geoffrey-pytest,96
odoo10-addon-l10n-it-vat-registries-split-payment,96
fw-gear-ants-atlas-registration,96
odoo10-addon-l10n-fr-base-location-geonames-import,96
odoo10-addon-sale-commission-geo-assign,96
odoo8-addon-l10n-ar-cash-register,96
wsgissi-skot,96
geocrawl,95
pysxgeo,95
georefdata,95
googeo,95
intelligent-pigeon,95
geodis,95
pythologist-reader,95
wsgiservlets,94
odoo10-addon-website-sale-commission-lead-geo-assign,94
geocoord,94
geo-cache-client,94
spatialcorr,94
geotoys,94
gistore,94
edxml-bricks-geography,94
gismeteoscraper,94
geometrica,94
geostates,94
odoo9-addon-event-registration-partner-unique,94
odoo8-addon-l10n-it-base-location-geonames-import,94
geonode-worldmap,93
odoo12-addon-geoengine-partner,93
geocloud-es,93
mougeon,93
geodestic,93
spatialcorr-sim,92
geofun,92
incuna-pigeon,92
rancher-agent-registration,92
odoo-addons-oca-stock-logistics-transport,92
sphinxcontrib-gist,92
sttgeo,91
geovista,91
geoshaper,91
registryctl,90
gsk-geo-encryption,89
gist-magic,89
test-package-pigeon,89
odoo11-addons-oca-stock-logistics-transport,89
geometricmd,89
giseo,89
geojsonhash,88
geo21,88
diffgeom,88
wsgissi,87
geolime,87
django-ubigeo,87
odoo14-addons-oca-geospatial,87
geodome,87
pyimageoptimizer,87
geodata2pg,87
aoikregistryeditor,87
regeorg,86
odoo13-addons-oca-geospatial,86
odoo12-addons-oca-stock-logistics-transport,86
django-geocoding,86
pigeomail,86
spatialedge-analytics-mesh,86
csv-to-geojson,85
wtforms-geo,85
django-registration-bootstrap,85
collective-registration,84
flowgiston,84
spatial-eggplant,83
regex-gists,83
odoo13-addon-geoengine-base-geolocalize,83
pygeomod,83
xtgeoviz,83
txgeonames,83
postgis-assist,83
packageobf,82
pygeonlp-webapi,82
django-geohash-cluster,82
geometadp,82
pangeo-forge,82
geoflow,82
python-geoclient,82
geometryobject,82
lc-registry,81
cleanup-zope-persistent-registry,81
geobipy,81
einsteinpy-geodesics,81
invisibleroads-macros-geometry,80
openclean-geo,80
zgeo-recipe-openlayers,80
gsa-geothermal,80
geometric-clustering,80
geoakima,80
klass-registry,80
odoo12-addon-event-registration-mass-mailing,80
odoo11-addon-delivery-carrier-label-postlogistics,80
geomet-data-registry,80
deepalign-registry-service-client,80
duffy-registry-confusion-test,80
neologist,80
pipegeohash,80
geom-median,79
lofargeotiff,79
drf-tracking-geoip,79
odoo11-addon-l10n-it-vat-registries-split-payment,79
geologyutils,79
collective-registrationcaptcha,79
geogear,79
localwiki-geocode-pagenames,79
python-cash-register,79
isdc-geopanel,79
geobench,78
analogistics,78
federal-register,78
collective-behavior-localregistry,78
opengeode-maxime1008,78
python-geoio,78
spatial-utils,78
logistigate,78
geocode-adi,77
odc-geom,77
registrant-alert,77
odoo13-addon-geoengine-swisstopo,77
geosea,77
diplomacy-strategist,77
numgeo,76
geoseer,76
odoo11-addon-geoengine-partner,76
coronawhy-geo,76
odoo12-addon-geoengine-bing,76
django-gist-embed,76
streamlit-geo-selector,76
gis-kit,76
pygeostreams,75
geotolk-tools,75
nasalgeom,75
papageorge,75
python-serverless-registry,75
odoo9-addon-event-registration-cancel-reason,75
pypigeonhole-simple-utils,75
gis-lab,75
jupyterlab-geojs,75
odoo12-addon-hr-attendance-geolocation,75
dlgis,75
geosys,75
django-geolocation-alert,74
pygeonhole,74
geopackage,74
adafruit-micropython-register,74
geopython,74
geo-lib,74
isogeo-xml-toolbelt,74
geortree,74
ndserviceregistry,74
odoo12-addon-test-base-geoengine,74
geo-prepper,74
registry-du,74
leonardo-geo,74
geo-com-cal,74
postgis2raster,73
django-registration-html-email,73
register-shaxbozaka,73
newgistics,73
psycopg-postgis2,73
geomi,73
pypigeonhole-dbaccess,73
collective-geo-wms,73
keepregister,73
geolabel-maker,73
spatialclique,73
geoffrey-pyreverse,73
gistmaker,73
geo3dfeatures,72
ipgeo,72
simple-geocoding,72
phgeograpy,72
geofdw,72
django-geofield,72
pygeoshapes,72
odoo8-addon-crm-lead-to-event-registration,72
django-log-register,72
qgis-plutil,72
django-easygeoip,72
django-class-registry,72
geo58,72
geolearn,72
geocities,72
odoo8-addon-logistic-order-donation-transit,72
tool-registry-client,72
deepgeo-ext-maskrcnn,72
df2geojson,71
odoo9-addons-oca-stock-logistics-transport,71
wix-protos-proto-site-branches-registry-api,71
geoffrey-pyflakes,71
pagingish,71
odoo10-addon-event-sale-registration-multi-qty,71
dungeon-generator,71
ngeo,71
docker-registry-driver-fdsstorage,71
dungeon,71
stitches-gis,71
geonames-postcode,71
uclgeog-msc,71
djorm-ext-pggeom,71
giserwang,71
odoo10-addons-oca-stock-logistics-tracking,70
gisinfo-c,70
protobuf-gis,70
googlegeocodingcli,70
tap-geosource,70
nyc-geoclient,70
odoo11-addon-geoengine-swisstopo,70
geoapi-client,70
goodgis,70
geopicker,70
flask-register,70
geoffrey-csslint,70
gpiozero-shiftregister,70
geo-factory,70
frasco-geoip,70
deepgeo-ext-yolo,70
pygeojs,70
reshape-geo,70
geoprisma-config,70
geoffrey-snakefood,70
docker-registry-statistics,69
geoapi,69
geojson-fixer,69
odoo8-addon-logistic-requisition-department,69
wix-protos-premium-domain-registrar-api,69
pymagisto,69
mongo-to-geojson,69
odoo9-addon-geoengine-swisstopo,69
owlregistry-client,69
spatial-ops,69
qgisstepsbar,69
django-geomultiplechoice,69
geoip2nation3,69
odoo10-addons-oca-stock-logistics-transport,69
odoo9-addons-oca-stock-logistics-tracking,69
mueb-register,69
mpi-age-aegis,69
insightgis,69
geo-rendering,69
geops,68
wix-protos-proto-cloud-npm-registry-replicator-api,68
odoo8-addon-logistic-order-donation-budget,68
django-ipgeo,68
pytamugeocode,68
geoffrey-jshint,68
geojson-elevation,68
django-simple-registration,68
geodataprocessor,68
geopoly,67
geometriq,67
spatial-point-manager,67
wix-protos-apiregistry-artifactpoller-artifacts-poller,67
faa-aircraft-registry,67
geocluster,67
globalregisterplugin,67
wix-protos-artifact-registry,67
geometry2d,67
toolbox-geohash,67
neospatial,67
dungeon-game-mykhailovskyi,67
w3u-thegismar,67
geobricksgisvector,67
wix-protos-premium-domain-registrar-internal-api,67
geonode-ows-endpoints,67
registermlmodels,67
my-test-about-geometry,67
odoo8-addon-event-sale-registration-partner-unique,67
foramgeochem,67
django-registration-fc,67
geodesiclm,66
py-qgis-wps,66
odoo9-addon-crm-lead-to-event-registration,66
odoo8-addon-logistic-order-donation-shipment-test,66
wix-protos-apiregistry-api-registry-registry-file-exporter,66
geonode-profiles,66
streamlit-google-geochart,66
pygists,66
geo-util,66
ppygis,66
geojsonvt,66
georssy,66
wix-protos-proto-telemetry-registry-proto-api,66
skyportal-spatial,66
geohelper,66
geoquery,65
wix-protos-apiregistry-api-registry-artifact-poller,65
wix-protos-apiregistry-api-registry-app,65
geonames-countries,65
gistimporter,65
geoffrey-clonedigger,65
wix-protos-apiregistry-exporter-api-registry-registry-file-exporter,65
pythologist-image-utilities,65
sdogeom,65
docker-registry-driver-azureblob,64
ol-geoip,64
wix-protos-catalyst-descriptor-registry-api,64
pytabgeo,64
wsgiserve,64
gist-up,64
geolambert,64
pyimageocr,64
geosearch,64
logistic-regression-lethoras,64
geokey-geotagx,64
sequentialgeojson,64
wix-protos-apiregistry-exporter-registry-file-exporter,64
vebai-gists1,64
geoffrey-cheesecake,64
arcgisutils,63
geofire-python,63
pygeomagapex,63
pydgeot,63
geo-hood,63
docker-registry-driver-git,63
search-gists,62
tabgeo,62
sample-ais-geocoder,62
tornado-geopy,61
wsgisubdomain,61
odoo8-addon-event-registration-partner-unique,61
geometric-mean,61
geobricksgeoservermanager,60
collective-easyformplugin-registration,60
scikit-geodesic,60
geoimage,60
qgis-plugins,59
flask-gist,59
robotframework-schemaregistrylibrary,59
flask-registerblueprints,59
sereneregistry,58
geodesicpointgenerator,57
zgeo-plone-geographer,57
registrobr,57
proxygeo,57
odoo14-addon-event-registration-mass-mailing,57
pipegeojson,56
proxygeodetector,56
odoo12-addon-geoengine-base-geolocalize,56
ahogeotagger,55
bike-geo,53
pure-python-geoip-library,53
django-geolocation,53
geopdf,53
wsgisession,52
geopt,52
cuspatial,52
avidaspatial,51
ccc-gistemp,51
odoo14-addon-mass-mailing-event-registration-exclude,50
bulk-geocoding,50
geococu,49
odoo14-addon-delivery-postlogistics-server-env,49
odoo-addons-oca-stock-logistics-reporting,48
geoplanar,48
firstpackageofw,48
geometry-volume,48
geo-utils,47
odoo14-addon-product-weight-logistics-uom,47
geoshapes,47
odoo12-addon-base-geolocalize-openstreetmap,47
polageo,46
spatial-autocorrelation,46
collective-geo-index,46
multi-registry,46
pynoaageomagindicehandler,46
geodemoch,45
djangorestframework-gis-distance,45
ghg-georef,45
odoo14-addon-hr-attendance-geolocation,45
fudgeo,45
mygeoip,45
geo-tool,45
wugeo,44
geoai-detectron2,44
geomesh,44
geocell,44
imio-ws-register,44
georgea-distributions,44
collective-maps-geoxml,44
collective-geo-geopoint,44
mygeodemo,44
docker-registry-cleanup,44
geoage-calculator,44
geoframepy,44
geodic,44
collective-registry,43
keyrings-google-artifactregistry-auth-legacy,43
geohasher,43
napari-registration,43
knowledgeowl,43
migeo,43
geo-coor,42
odoo12-addon-event-registration-cancel-reason,42
npmjs-register-cli,42
collective-geo-exif,42
multi-label-pigeon-jupyter,42
ligeor,42
odoo13-addon-delivery-postlogistics-server-env,42
django-registry-maploom,42
geoplotlib-fixed,42
gisrastertools,42
geonumpy,42
shapely2geojson,42
talosgis,42
django-easyregistration,41
odoo10-addon-geoengine-base-geolocalize,41
isdc-geoaccessibility,41
collective-geo-polymaps,41
npmjs-register,41
kagiso-flake8,41
surgeon,41
isdc-geobaseline,41
isdc-geoavalanche,41
geocode-lite,41
inageoportal,41
geo-tools,41
django-geoware,41
collective-geo-mapcontent,41
geodjango-timezones,41
opps-registration,41
geotwd,41
natgeo-photo,40
geograpy2,40
odoo11-addon-geoengine-base-geolocalize,40
geoai,40
django-register-activate,40
odoo12-addon-crm-lead-to-event-registration,40
cs-plonepatches-resourceregistries,40
cromlech-wsgistate,40
wsgisampleiisapp,40
geohash-polygon,40
geopolygon,40
odoo9-addon-geoengine-partner,40
geokern,40
kagisho,40
daynight2geojson,40
odoo10-addon-base-geolocalize-openstreetmap,40
odoo12-addon-event-registration-partner-unique,40
pulumi-azure-quickstart-acr-geo-replication,40
geopde,40
odoo11-addon-base-geoengine-demo,40
pygiscope,40
django-registration-names,39
django-gishelper,39
georgeandronchikfirst,39
geo2cart,39
django-registration-pebble,39
heregeocoder,39
gists-cli-py3,39
interlegis-portalmodelo-migrator,39
django-registration-withemail,39
gistributions,39
simplegeoip2,39
tanium-geoip,39
django-geoprisma,39
geodapi2,39
redis-py-with-geo,39
django-registration-mobnum,39
geoscatter,39
geostatil,39
geoservice,39
gluster-georep-tools,39
odoo13-addon-hr-attendance-geolocation,38
geonode-datastore-shards,38
nlgeojson,38
test-register,38
handygeometry,38
geoscale,38
geoplotlibfixed,38
georgeredis,38
geo-measures,38
django-registration-extended-backend,38
ng-registry,38
giscope,38
tl-geodrawing,38
geo-calculus,38
george-utils,38
ligeos,38
docker-registry-index-dynamodb,37
gist-it,37
simplegeo-places,37
pyregistry,37
geometric-mean-method,37
geonode-force-default-lang,37
geokrety-api-exceptions,37
shift-register,37
registerify,37
gists42,37
odoo8-addon-event-registration-cancel-reason,37
dungeon-n-python,37
sms-logistics,37
pygist,37
django-scspostgis,37
pigeonhole,37
pygeosearch,37
nl-gist,37
gissues,36
georef,36
george-ess,36
geoleaflet,36
docker-registry-driver-swift-glb,36
geoshapespc,36
geokrety-api,36
geogridmap,36
pydgeot-jinja,36
serenity-module-geo-ip,36
mpbxgeodesicgen,36
gistolog,36
hcpregistry,36
pygeoexif,36
geohash-logic,36
geoval,36
grokcore-registries,36
dbgis,36
gisterize,36
pro-net-registry,35
repo2docker-pangeo,35
geomag-wdc-web-app-interface,35
geocloud-nmea,35
geocity,35
geogig-py,35
geodatabase-tempfile,35
geoffrey-filesystem,35
geomatics-probability,35
quickgist,35
twentytab-geocode,35
odoo9-addon-base-geoengine-demo,35
tomcom-plone-ptregistry,35
pygeon,35
thegeotarginator-back-interface,35
geocamutil,35
simplegeo-shared,35
sageone-api-client,35
geosearch-py,35
usuarioapppackagegeo,35
giserwang1111,35
geosol,34
gistmagic,34
us-geo-helper,34
geomidpoint,34
pythologist-test-images,34
odoo8-addon-event-registration-seat-limit,34
geomobilejp,34
proso-geography-analysis,34
pygeotemporal,34
geoblend,33
geoipredirect,33
txsimplegeo-shared,33
pysurgeon,32
sentry-geo,32
geokey-import,31
serpentologist,31
scatologist,30
places-geocoding,29
zc-wsgisessions,26
peekgeo,17
github-gist,6
pygeo2x,4
geoegii555tools,3
pageobjects,3
dj-rest-register,3
sageodata-db,3
django-company-registration,3
aiogeojsonclient,3
google-geochart,2
robotframeworkpageobjectlibrary,2
geol-archpy,2
aiogeorssclient,2
ping-geo,2
geomeshpy,2
analytischegeometrie,2
pypi-registration-test,2
geovision,2
packageone,1
qgeo,1
geoprocess,1
mbeacom-cdk-container-registry,1
pythongeohash,1
polygongeohasher,1
chr-geomutex,1
chr-geo,1
chr-geo-cython,1
geomatics,1
pythongeoip,1
chr-geocoding,1
rigidregistration,1
maxminddbgeolite2,1
geodataflow,1
georssqldbushfirealertclient,1
neogeodb,1
geo-dome,1
sa-geocoder,1
geonodeoauthtoolkit,1
pivotal-geopy,1
podgist,1
aiogeojsonnswrfsincidents,1
nyuwagis,1
rnbip-paulgeorge,1
neogeo,1
geocodes,1
geogp,1
pythonschema-registry-client,1
reversegeocode,1
