package_name,download_count
gsa-geothermal,149
qgisstepui,148
odoo8-addon-geoengine-project,147
geolite2utils,147
zgeo-kml,147
landsat-cogeo-mosaic,147
geolocator,147
nx-spatial,147
pyrossgeo,147
geotools,147
geofeed-validator,146
dj-registry,146
odoo11-addon-event-registration-mass-mailing,146
zgeo-wfs,146
geobipy,146
django-registration-bootstrap,146
tzgeo,145
py-configs-registry,145
collective-geo-fastkml,145
geotolk-tools,145
docker-registry-driver-alioss,145
aics-tf-registration,145
django-geoaxis,145
odoo8-addon-l10n-fr-base-location-geonames-import,145
docker-registry-driver-sinastorage,144
shape2geosparql,144
collective-portlet-geo,144
cognitivegeo,144
docker-registry-driver-oss,144
geometry-utils,144
gissue,143
larpix-geometry,143
pengeomgen,143
anc08june2020geog489l2,142
uw-highp-geophysics-tools,142
odoo14-addon-product-logistics-uom,142
registrasion,141
geoprobe,141
einsteinpy-geodesics,140
django-registration-me,140
geoextract,140
django-graphene-gis-extension,140
klass-registry,140
django-geoip-redirection,139
oaas-registry-api,139
neathgeohash,139
cob-arcgis-geocoder,139
geometric2dr,139
geonode-qgis-server,138
nekbot-plugins-geo,138
geomodel,138
txserviceregistry,138
geo-heatmap,137
rgbgeotif,137
tool-registry-client,137
geofactory,137
collective-registrationcaptcha,137
osf-pigeon,137
geopackage-validator,137
py-registry,136
geoseer,136
odoo9-addon-l10n-fr-base-location-geonames-import,136
geodic,136
registrycleaner,136
multivar-hypergeom,136
csv-to-geojson,135
polygeohash,135
geocelery,135
djangocms-geoplaceholder,135
zgeo-plone-atom,135
pgsql2gist,135
geolucidate,134
mommy-spatial-generators,134
geodapi2,134
geoffrey-todo,134
gislite,133
fh-django-registrations,133
talosgis,133
geok,133
idq-geo,133
w3u-thegismar,133
geonames-rdf,133
geogotchi,133
geoparallel,133
geographiclib-cython-bindings,132
openlegis-recipe-sagl,132
geoclassy,132
statick-rosm-registry,132
geo-frac-analysis,131
pgeotrmm,131
django-registration-invite,131
owlregistry-client,131
interlegis-recipe-sapl,131
spatial-lda,131
geogrids,130
haggis,130
gists-id,130
odoo12-addons-oca-stock-logistics-barcode,130
geo-street-talk,130
roax-postgis,129
phgeograpy,129
wix-protos-premium-domain-registrar-internal-api,129
georgeiswinner,129
zgeo-plone-kml,129
geo-places,129
odoo13-addons-oca-geospatial,128
django-appregister,128
odoo9-addon-base-geoengine,128
togeojsontiles,128
geostatsmodels,128
george-lucas,128
wix-protos-premium-domain-registrar-api,128
wix-protos-proto-cloud-npm-registry-replicator-api,127
ggeocode,127
odoo10-addons-oca-stock-logistics-reporting,127
qgis-plugins,127
docker-registry-purger,127
qgis-plugins-xml,126
gist-delete,126
docker-registry-cleaner,126
geokrety-api-models,125
aidungeon,125
geotrimesh,125
tiddlywebplugins-register,125
aliyun-python-sdk-aegis,124
odoo13-addon-event-registration-partner-unique,124
odoo12-addon-product-logistics-uom,124
mougeon,124
django-geocoder,124
powerpigeon,123
geojson-length,123
gist-id,123
odoo12-addon-base-geolocalize-openstreetmap,123
airflow-arcgis-plugin,123
geoffrey-radon,123
aegis-model,122
interlegis-intranetmodelo-departments,122
wugeo,121
odoo10-addon-geoengine-partner,121
pyimageoptimizer,121
odoo10-addon-l10n-it-base-location-geonames-import,121
spatial-utils,121
aio-geojson-nsw-transport-incidents,121
gist-exec,121
odoo8-addons-oca-stock-logistics-reporting,120
salt-geo,120
odoo12-addon-sm-member-geolocation,120
ng-app-registry,119
multi-label-pigeon,119
afrigis,119
odoo11-addon-event-registration-partner-unique,118
geodis,118
geotrigger-python,118
pythonloginandregister,118
zgeo-recipe-openlayers,118
odoo10-addon-event-registration-multi-qty,118
psycopg-postgis2,117
geospacepy,117
nester-logistex,117
docker-registry-admin,117
odoo9-addons-oca-geospatial,116
odoo11-addon-event-registration-cancel-reason,116
bgeo-catasto,115
odoo9-addon-geoengine-maplausanne,115
aoikregistryeditor,114
googeo,114
gist-recreate,113
dj-geocoding,113
udata-geoplatform,113
igist,113
ggeocoder,113
odoo13-addons-oca-stock-logistics-transport,113
geomark,113
odoo12-addons-oca-stock-logistics-transport,113
geodjango-tigerline,112
django-geo-timezones,112
registry-cli-apatsev,112
geordi,112
jupyterlab-geojs,112
docker-registry-driver-ufile,112
virtualecologist,111
wu-aut-register-script,111
zuul-registry,111
django-maploom-registry,110
django-geosimple,110
geoffsmodule,110
geotorch,109
geojoin,109
pythologist-reader,109
odoo12-addon-base-geoengine-demo,109
legiscrape,109
txgeocodio,108
pysxgeo,108
pymrgeo,108
openregister-entry,108
type-registry,108
swampy-spatial-datacube,108
nepal-company-registrar,107
wsgiservlets,107
interlegis-portalmodelo-api,107
twtxt-registry-client,107
odoo9-addons-oca-stock-logistics-reporting,107
rancher-agent-registration,107
clogistic,106
pypigeonhole-simple-utils,106
zato-connection-registry,106
geo-coor,106
gocept-registration,105
jicgeometry,105
gisinfo-c,105
cherrypy-cgiserver,105
imposm-geocoder,105
docker-register,105
geokit,105
geoffrey-pytest,104
collective-easyformplugin-registration,104
geotool,104
georich,104
gismeteoscraper,104
docker-registry-statistics,104
registryctl,103
odoo8-addons-oca-stock-logistics-transport,103
geocrawl,102
geoprocessingtools,102
geo-python,102
golangish,102
geometric-primitives,102
collective-registration,102
osmgeocoder,102
geo-cache-client,102
collective-geo-wms,101
geodestic,101
gisgroup-statbank,101
geonode-worldmap,101
geo-stars,101
timi-geodesic,101
cleanup-zope-persistent-registry,101
pygeomod,101
geotoys,100
geoshaper,100
isdc-geonode-client,100
isdc-geodb,99
invisibleroads-macros-geometry,99
pipegeohash,99
pypigeonhole-dbaccess,99
osgeo-utils,99
geocircle,99
georefdata,98
types-geoip2,98
gisty,98
django-ph-geography,98
collective-behavior-localregistry,98
geocloud-es,98
geocoord,98
imio-ws-register,98
changeoffice,97
cfgeom,97
pythologist-image-utilities,97
gistore,97
spatialclique,97
geo-sampling,96
pagingish,96
geometrica,96
girder-geo-heatmap,96
odoo11-addon-test-base-geoengine,96
odoo12-addon-mass-mailing-event-registration-exclude,95
gist-magic,95
oidc-register,95
geotagger,95
geotrans,95
odoo8-addons-oca-stock-logistics-tracking,94
serenity-module-geo-ip,94
geopackage,93
gis-lab,93
odoo8-addon-event-registration-mass-mailing,93
geometricmd,92
odoo12-addon-geoengine-swisstopo,92
odoo12-addon-event-sale-registration-multi-qty,92
mbeacom-cdk-container-registry,91
odoo10-addon-l10n-it-vat-registries-split-payment,91
odoo8-addons-oca-geospatial,91
flask-registerblueprints,91
odoo8-addon-logistic-order-multicurrency,90
qgis-plutil,90
odoo8-addon-logistic-budget,90
odoo9-addon-crm-event-registration-partner-unique,90
python-cash-register,90
odoo11-addon-crm-lead-to-event-registration,90
odoo10-addon-website-sale-commission-lead-geo-assign,90
django-geohash-cluster,89
diplomacy-strategist,89
odoo8-addon-l10n-it-base-location-geonames-import,89
wsgissi,89
odoo9-addon-event-registration-mass-mailing,89
django-geofield,89
geobricksgisvector,89
django-class-registry,89
deepgeo-ext-yolo,89
geograpy4,89
cherrypy-wsgiserver,88
txgeonames,88
deepgeo-ext-maskrcnn,88
coronawhy-geo,88
nasalgeom,88
odoo8-addon-logistic-requisition-multicurrency,88
django-geocoding,88
mongo-to-geojson,87
qgisstepsbar,87
search-gists,87
odoo8-addon-logistic-consignee,86
flask-register,86
docker-registry-driver-fdsstorage,86
geojsonvt,86
geoip2nation3,86
geometry2d,86
logistic-regression-lethoras,86
pyregistry,86
odoo10-addon-sale-commission-geo-assign,86
odoo10-addon-l10n-fr-base-location-geonames-import,86
protobuf-gis,86
df2geojson,85
odoo8-addon-logistic-requisition,85
django-ubigeo,85
wtforms-geo,85
odoo12-addon-event-session-registration-multi-qty,85
geo3dfeatures,84
geohasher,84
odoo8-addon-logistic-order-donation,84
geoimage,84
globalregisterplugin,84
geofun,84
dlgis,83
odoo8-addon-logistic-requisition-donation,83
simple-geocoding,82
odoo9-addon-event-registration-partner-unique,82
geofire-python,82
geobricksgeoservermanager,82
isdc-geopanel,82
geo-util,82
djorm-ext-pggeom,81
geodesicpointgenerator,81
python-geoclient,81
reshape-geo,81
odoo8-addon-logistic-order-requisition-donation,81
gist-up,81
odoo8-addon-logistic-order,81
geometriq,80
ndserviceregistry,80
foramgeochem,80
geo-lib,80
drf-tracking-geoip,80
django-registration-html-email,80
django-easygeoip,80
django-geolocation-alert,79
ipgeo,79
geosea,79
geoakima,79
geo-rendering,79
geolabel-maker,79
geoffrey-pyreverse,79
neospatial,79
sample-ais-geocoder,79
dungeon-generator,78
pytabgeo,78
postgis-toolkit,78
django-ipgeo,78
geosys,78
odoo8-addon-l10n-ar-cash-register,78
lc-registry,78
sequentialgeojson,78
skyportal-spatial,78
geonode-profiles,78
flask-gist,78
geojson-fixer,77
geopoly,77
docker-registry-driver-azureblob,77
geolab,77
dungeon-game-mykhailovskyi,77
giserwang,77
ppygis,77
geopicker,77
python-geoio,77
spatial-ops,77
registermlmodels,77
geodesiclm,76
geoffrey-snakefood,76
faa-aircraft-registry,76
papageorge,76
django-log-register,76
geofdw,76
insightgis,76
docker-registry-cleanup,76
geortree,76
geops,75
geocities,75
adafruit-micropython-register,75
wsgisubdomain,75
geosearch,75
geojson-elevation,75
pygists,75
geoffrey-jshint,75
geo-hood,75
geonames-postcode,74
django-gist-embed,74
lofargeotiff,74
gistimporter,74
mueb-register,74
postgis2raster,73
geokey-geotagx,73
gpiozero-shiftregister,73
pynoaageomagindicehandler,73
django-registration-fc,73
spatial-image,73
geoffrey-pyflakes,73
geoffrey-clonedigger,73
federal-register,73
geoutils,73
pyimageocr,73
geoffrey-cheesecake,72
pymagisto,72
zgeo-plone-geographer,72
gistmaker,72
isogeo-xml-toolbelt,72
newgistics,72
docker-registry-driver-git,72
keepregister,72
django-geomultiplechoice,72
leonardo-geo,72
scikit-geodesic,72
odoo12-addon-geoengine-bing,72
geolearn,72
geo-factory,72
uclgeog-msc,71
spatial-point-manager,71
bayes-logistic,71
nyc-geoclient,71
geocluster,71
odoo12-addon-hr-attendance-geolocation,71
robotframework-schemaregistrylibrary,71
pygeojs,71
odoo12-addon-test-base-geoengine,71
bike-geo,71
stitches-gis,71
georssy,71
pytamugeocode,71
ngeo,71
pygeomagapex,70
googlegeocodingcli,70
odoo9-addon-crm-lead-to-event-registration,70
mpi-age-aegis,70
geonode-ows-endpoints,69
geographic-line-of-sight,69
localwiki-geocode-pagenames,69
proxygeo,69
wsgiserve,68
geo-data-utils,68
cuspatial,68
odoo11-addon-delivery-carrier-label-postlogistics,68
frasco-geoip,68
odoo11-addon-l10n-it-vat-registries-split-payment,68
geonames-countries,67
tabgeo,67
proxygeodetector,67
geo58,67
odoo8-addon-logistic-order-donation-shipment-test,66
geosupport-suggest,66
vebai-gists1,66
geolambert,66
odoo9-addons-oca-stock-logistics-transport,65
geoquery,65
collective-geo-index,65
collective-maps-geoxml,65
geoprisma-config,65
ahogeotagger,65
odoo10-addons-oca-stock-logistics-transport,65
pure-python-geoip-library,65
odoo9-addons-oca-stock-logistics-tracking,64
geohelper,64
geoapi-client,63
pydgeot,63
numgeo,62
odoo8-addon-event-sale-registration-partner-unique,62
odoo8-addon-logistic-requisition-department,61
geoapi,61
odoo13-addon-fieldservice-geoengine,61
odoo12-addon-event-registration-mass-mailing,61
pipegeojson,61
odoo11-addon-geoengine-partner,60
odoo9-addon-geoengine-swisstopo,60
geomi,60
dungeon,60
odoo9-addon-event-registration-cancel-reason,60
sereneregistry,60
wsgisession,59
collective-geo-exif,59
registrobr,59
odoo8-addon-logistic-order-donation-transit,59
collective-geo-geopoint,59
odoo8-addon-logistic-order-donation-budget,58
odoo8-addon-crm-lead-to-event-registration,58
odoo10-addons-oca-stock-logistics-tracking,57
avidaspatial,57
odoo8-addon-event-registration-partner-unique,57
toolbox-geohash,57
collective-registry,56
test-register,56
django-simple-registration,56
odoo12-addon-geoengine-partner,56
odoo11-addon-geoengine-swisstopo,55
collective-geo-mapcontent,55
natgeo-photo,54
geopdf,54
geo-calculus,54
bulk-geocoding,54
odoo10-addon-event-sale-registration-multi-qty,53
giserwang1111,53
tomcom-plone-ptregistry,53
cs-plonepatches-resourceregistries,53
pygeosearch,52
geopde,52
collective-geo-polymaps,51
geokern,51
geocell,51
artifact-registry,51
ccc-gistemp,50
geograpy2,50
serpentologist,49
geotwd,49
tl-geodrawing,49
cromlech-wsgistate,49
georef,48
txsimplegeo-shared,48
pygist,48
geospatial,48
geo-tool,47
geoval,47
sms-logistics,47
multi-registry,47
geoscatter,47
dungeon-n-python,47
geo-tools,47
dbgis,47
geo-utils,47
geocode-lite,47
django-geoprisma,47
migeo,46
knowledgeowl,46
simplegeoip2,46
django-scspostgis,46
shapely2geojson,46
geodatabase-tempfile,46
joker-geometry,46
giscope,46
django-register-activate,45
docker-registry-driver-swift-glb,45
isdc-geoaccessibility,45
django-gishelper,45
ligeos,45
django-registry-maploom,45
geohash-logic,45
ng-registry,45
geodjango-timezones,45
daynight2geojson,45
grokcore-registries,45
django-easyregistration,45
pygeotemporal,44
isdc-geobaseline,44
gistributions,44
redis-py-with-geo,44
isdc-geoavalanche,44
django-registration-mobnum,44
django-geoware,44
django-registration-withemail,44
simplegeo-places,43
docker-registry-index-dynamodb,43
geonumpy,43
nlgeojson,43
pygiscope,43
geokrety-api-exceptions,43
geopolygon,43
thegeotarginator-back-interface,43
gists42,43
django-registration-names,42
gissues,42
gisrastertools,42
kagiso-flake8,42
geoleaflet,42
napari-registration,42
geomobilejp,42
georgeredis,42
geocloud-nmea,42
inageoportal,42
geohash-polygon,42
proso-geography-analysis,42
simplegeo-shared,42
registerify,42
geostatil,42
multi-label-pigeon-jupyter,42
geoai,41
georgeandronchikfirst,41
pro-net-registry,41
geocamutil,41
geonode-force-default-lang,41
heregeocoder,41
george-ess,41
npmjs-register-cli,41
gistmagic,41
repo2docker-pangeo,41
gluster-georep-tools,41
pygeoexif,41
gists-cli-py3,41
george-utils,41
geosearch-py,41
geocity,41
geosol,40
geomag-wdc-web-app-interface,40
gist-it,40
sageone-api-client,40
geogridmap,40
handygeometry,40
pigeonhole,40
geo-measures,40
quickgist,40
surgeon,40
tornado-geopy,39
odoo13-addon-hr-attendance-geolocation,39
geonode-datastore-shards,39
opps-registration,39
django-registration-extended-backend,39
pygeon,39
wsgisampleiisapp,39
odoo10-addon-base-geolocalize-openstreetmap,39
geogig-py,39
sentry-geo,39
pythologist-test-images,39
geomidpoint,39
geoscale,38
odoo11-addon-geoengine-base-geolocalize,38
geo2cart,38
geoshapespc,38
odoo9-addon-geoengine-partner,38
kagisho,38
odoo12-addon-crm-lead-to-event-registration,38
npmjs-register,38
geokrety-api,38
pydgeot-jinja,38
geomatics-probability,38
zc-wsgisessions,38
gistolog,38
nl-gist,38
shift-register,38
geoplotlib-fixed,38
geoservice,38
odoo10-addon-geoengine-base-geolocalize,37
django-registration-pebble,37
twentytab-geocode,37
geoplotlibfixed,37
hcpregistry,37
us-geo-helper,37
scatologist,37
interlegis-portalmodelo-migrator,37
gisterize,36
pysurgeon,36
geoffrey-filesystem,35
odoo11-addon-base-geoengine-demo,35
geokey-import,35
odoo11-addons-oca-stock-logistics-transport,35
usuarioapppackagegeo,35
mpbxgeodesicgen,35
odoo12-addon-event-registration-partner-unique,35
geoblend,33
odoo8-addon-event-registration-cancel-reason,33
geoipredirect,33
odoo12-addon-event-registration-cancel-reason,32
odoo8-addon-event-registration-seat-limit,31
odoo9-addon-base-geoengine-demo,29
chr-geomutex,4
geofile-ops,4
reversegeocoder,4
geoprocess,4
pygeometryfitness,4
geogp,4
geoserver-rest-python,4
chr-geo,4
chr-geo-cython,4
geovision,4
chr-geocoding,4
rnbip-paulgeorge,3
geodata-bffs,3
pythongeohash,3
geoprep,3
classregistry,3
hsdungeon,3
gis-using-bokeh-in,3
github-gist,3
geospatial-analysis-cookbook,3
bloggish,3
geospatial-distribution-map-with-r-and,3
geohash-mirror,3
geonodedialogos,3
imageopt,3
sa-geocoder,3
djangogeonodemapstoreclient,3
geo-dem,3
geomag-lib,3
digisells,3
djangorestregistration,3
digisky,3
introduction-to-geoprocessing-scripts-using,3
djangogeonodeclient,3
emailageofficial,3
djangogeojson,2
geospark-test,2
maquina-registradora,2
geoclock,2
yelp-cgeom,2
djangoregistrationredux,2
geomepydash,2
gisgraphy,2
pygeoipupdate,2
opencage-geocode,2
honeygis,2
aiogeojsonclient,2
registeration,2
djangoregistration,2
programming-for-biologists,2
ogr-postgis-tools,2
aiogeojsonnswrfsincidents,2
aiogeojsongeonetnzvolcano,2
opencage-geocoder,2
logistic-reg,2
alibabacloud-aegis,2
geocal,2
register-machine,2
geogrid,2
dockerregistryclient,2
selenium-unittest-pageobject-framework,2
geoipmap,2
aiogeorssgdacs,2
djangogeoposition,2
aiogeojsongeonetnzquakes,2
legistar-scraper,2
djangorestframeworkgis,2
azuremgmtcontainerregistry,2
legistar,2
aiogeorssclient,2
upmd-schoolbus-registration-aggregator,2
georssgenericclient,1
pageobjects,1
apyref-gis,1
geotaskit,1
python-artifact-registry,1
zopeprincipalregistry,1
geo-elevation,1
gmshgeometry2,1
robotframeworkpageobjectlibrary,1
geoserver,1
computational-geometry,1
django-login-registration,1
jupyternotebookgist,1
for-biologists,1
geotiepoints,1
spatialtree,1
geogems,1
geojsonclient,1
cajaregistradora,1
geoparallel-lib,1
geotrigger,1
freegeoip,1
geohex,1
geopod,1
geogit,1
gisbricks,1
hocrgeo,1
geonodeoauthtoolkit,1
crow-wing-gis,1
geolocationapi,1
geolocation-api,1
geoip-api,1
geonodeavatar,1
event-registry,1
cgeohash,1
geoapiprovider,1
scikitspatial,1
gisaid-uploader,1
ipgeobase,1
geocaching,1
semantgeo,1
gis-presentation,1
geoloqi,1
exegist,1
geoip-server,1
d7-lead-finder-api-geopopos,1
geoprisma,1
maxminddbgeolite2,1
gis-workshop,1
googlegeocoder,1
zk-register-service,1
geohashhilbert,1
google-geoloc,1
geolife,1
geoserverrestconfig,1
geohex3,1
geonodeannouncements,1
phxclassregistry,1
geoxp,1
django-login-register-activate,1
itkregistration,1
arcgis-scripting-in,1
argis-bridging-gis,1
geoplanet,1
geoiq,1
georssqldbushfirealertclient,1
djangologist,1
geogig,1
edgeos,1
chuchuro-test-geo-lib,1
geocodingpy,1
gmsh-geometry-openest,1
geoclue,1
geotolkparser-2,1
geotrellis,1
georssclient,1
geo-analysis,1
georssignsismologiaclient,1
sphericalgeometry,1
docker-registry-driver-name,1
gmsh-geometry,1
pythongeoipgeolite2,1
torchgeometric,1
geoscript,1
pythonschemaregistryclient,1
implegis,1
pythongeoip,1
alexandre-georges,1
geonodeusermessages,1
